longitud;latitud;parametro;anio-mes-dia;valor
-3.682222;40.421667;10;2004-05-01;15.12
-3.682222;40.421667;10;2004-06-01;18.62
-3.682222;40.421667;10;2004-07-01;28.87
-3.682222;40.421667;10;2004-08-01;40.71
-3.682222;40.421667;10;2004-09-01;52.73
-3.682222;40.421667;10;2004-10-01;63.22
-3.682222;40.421667;10;2004-11-01;36.01
-3.682222;40.421667;10;2004-12-01;29.33
-3.682222;40.421667;12;2004-01-01;195.3
-3.682222;40.421667;12;2004-02-01;189.8
-3.682222;40.421667;12;2004-03-01;178.3
-3.682222;40.421667;12;2004-04-01;133.1
-3.682222;40.421667;12;2004-05-01;111.2
-3.682222;40.421667;12;2004-06-01;100.0
-3.682222;40.421667;12;2004-07-01;120.2
-3.682222;40.421667;12;2004-08-01;106.6
-3.682222;40.421667;12;2004-09-01;116.1
-3.682222;40.421667;12;2004-10-01;210.2
-3.682222;40.421667;12;2004-11-01;230.3
-3.682222;40.421667;12;2004-12-01;166.7
-3.682222;40.421667;14;2004-01-01;13.88
-3.682222;40.421667;14;2004-02-01;5.720
-3.682222;40.421667;14;2004-03-01;40.33
-3.682222;40.421667;14;2004-04-01;43.65
-3.682222;40.421667;14;2004-05-01;24.39
-3.682222;40.421667;14;2004-06-01;36.22
-3.682222;40.421667;14;2004-07-01;51.81
-3.682222;40.421667;14;2004-08-01;33.87
-3.682222;40.421667;14;2004-09-01;26.56
-3.682222;40.421667;14;2004-10-01;21.44
-3.682222;40.421667;14;2004-11-01;7.660
-3.682222;40.421667;14;2004-12-01;14.47
-3.682222;40.421667;20;2004-01-01;7.180
-3.682222;40.421667;20;2004-02-01;10.11
-3.682222;40.421667;20;2004-03-01;14.26
-3.682222;40.421667;20;2004-04-01;9.210
-3.682222;40.421667;20;2004-05-01;6.080
-3.682222;40.421667;20;2004-06-01;10.44
-3.682222;40.421667;20;2004-07-01;10.07
-3.682222;40.421667;20;2004-08-01;7.550
-3.682222;40.421667;20;2004-09-01;8.750
-3.682222;40.421667;20;2004-10-01;9.550
-3.682222;40.421667;20;2004-11-01;12.81
-3.682222;40.421667;20;2004-12-01;6.460
-3.682222;40.421667;30;2004-01-01;0.670
-3.682222;40.421667;30;2004-02-01;1.150
-3.682222;40.421667;30;2004-03-01;1.440
-3.682222;40.421667;30;2004-04-01;1.080
-3.682222;40.421667;30;2004-05-01;0.550
-3.682222;40.421667;30;2004-06-01;0.990
-3.682222;40.421667;30;2004-07-01;0.550
-3.682222;40.421667;30;2004-08-01;0.570
-3.682222;40.421667;30;2004-09-01;0.950
-3.682222;40.421667;30;2004-10-01;1.210
-3.682222;40.421667;30;2004-11-01;2.080
-3.682222;40.421667;30;2004-12-01;0.570
-3.682222;40.421667;35;2004-01-01;1.580
-3.682222;40.421667;35;2004-02-01;1.730
-3.682222;40.421667;35;2004-03-01;2.150
-3.682222;40.421667;35;2004-04-01;1.820
-3.682222;40.421667;35;2004-05-01;0.920
-3.682222;40.421667;35;2004-06-01;1.810
-3.682222;40.421667;35;2004-07-01;1.800
-3.682222;40.421667;35;2004-08-01;1.300
-3.682222;40.421667;35;2004-09-01;1.850
-3.682222;40.421667;35;2004-10-01;1.710
-3.682222;40.421667;35;2004-11-01;2.700
-3.682222;40.421667;35;2004-12-01;1.480
-3.682222;40.421667;42;2004-01-01;1.520
-3.682222;40.421667;42;2004-02-01;1.520
-3.682222;40.421667;42;2004-03-01;1.450
-3.682222;40.421667;42;2004-04-01;1.400
-3.682222;40.421667;42;2004-05-01;1.360
-3.682222;40.421667;42;2004-06-01;1.330
-3.682222;40.421667;42;2004-07-01;1.380
-3.682222;40.421667;42;2004-08-01;1.320
-3.682222;40.421667;42;2004-09-01;1.340
-3.682222;40.421667;42;2004-10-01;1.530
-3.682222;40.421667;42;2004-11-01;1.620
-3.682222;40.421667;42;2004-12-01;1.530
-3.682222;40.421667;44;2004-01-01;0.140
-3.682222;40.421667;44;2004-02-01;0.170
-3.682222;40.421667;44;2004-03-01;0.150
-3.682222;40.421667;44;2004-04-01;0.060
-3.682222;40.421667;44;2004-05-01;0.040
-3.682222;40.421667;44;2004-06-01;0.060
-3.682222;40.421667;44;2004-07-01;0.140
-3.682222;40.421667;44;2004-08-01;0.050
-3.682222;40.421667;44;2004-09-01;0.080
-3.682222;40.421667;44;2004-10-01;0.210
-3.682222;40.421667;44;2004-11-01;0.210
-3.682222;40.421667;44;2004-12-01;0.090
-3.693611;40.402225;01;2004-01-01;28.44
-3.693611;40.402225;01;2004-02-01;33.46
-3.693611;40.402225;01;2004-03-01;28.51
-3.693611;40.402225;01;2004-04-01;13.74
-3.693611;40.402225;01;2004-05-01;14.57
-3.693611;40.402225;01;2004-06-01;14.24
-3.693611;40.402225;01;2004-07-01;18.79
-3.693611;40.402225;01;2004-08-01;10.85
-3.693611;40.402225;01;2004-09-01;12.75
-3.693611;40.402225;01;2004-10-01;26.17
-3.693611;40.402225;01;2004-11-01;25.60
-3.693611;40.402225;01;2004-12-01;16.28
-3.693611;40.402225;06;2004-01-01;1.690
-3.693611;40.402225;06;2004-02-01;1.750
-3.693611;40.402225;06;2004-03-01;1.450
-3.693611;40.402225;06;2004-04-01;0.820
-3.693611;40.402225;06;2004-05-01;1.190
-3.693611;40.402225;06;2004-06-01;1.050
-3.693611;40.402225;06;2004-07-01;1.130
-3.693611;40.402225;06;2004-08-01;0.840
-3.693611;40.402225;06;2004-09-01;0.880
-3.693611;40.402225;06;2004-10-01;2.080
-3.693611;40.402225;06;2004-11-01;1.490
-3.693611;40.402225;06;2004-12-01;1.200
-3.693611;40.402225;08;2004-01-01;106.4
-3.693611;40.402225;08;2004-02-01;65.13
-3.693611;40.402225;08;2004-03-01;101.8
-3.693611;40.402225;08;2004-04-01;55.58
-3.693611;40.402225;08;2004-05-01;80.40
-3.693611;40.402225;08;2004-06-01;91.12
-3.693611;40.402225;08;2004-07-01;131.1
-3.693611;40.402225;08;2004-08-01;101.7
-3.693611;40.402225;08;2004-09-01;81.35
-3.693611;40.402225;08;2004-10-01;101.9
-3.693611;40.402225;08;2004-11-01;86.56
-3.693611;40.402225;08;2004-12-01;66.30
-3.693611;40.402225;10;2004-01-01;29.34
-3.693611;40.402225;10;2004-02-01;39.59
-3.693611;40.402225;10;2004-03-01;30.12
-3.693611;40.402225;10;2004-04-01;17.24
-3.693611;40.402225;10;2004-05-01;24.15
-3.693611;40.402225;10;2004-06-01;39.70
-3.693611;40.402225;10;2004-07-01;54.59
-3.693611;40.402225;10;2004-08-01;44.78
-3.693611;40.402225;10;2004-09-01;47.45
-3.693611;40.402225;10;2004-10-01;72.33
-3.693611;40.402225;10;2004-11-01;45.32
-3.693611;40.402225;10;2004-12-01;31.64
-3.693611;40.402225;12;2004-01-01;251.5
-3.693611;40.402225;12;2004-02-01;206.1
-3.693611;40.402225;12;2004-03-01;199.0
-3.693611;40.402225;12;2004-04-01;69.01
-3.693611;40.402225;12;2004-05-01;147.6
-3.693611;40.402225;12;2004-06-01;156.9
-3.693611;40.402225;12;2004-07-01;203.3
-3.693611;40.402225;12;2004-08-01;139.5
-3.693611;40.402225;12;2004-09-01;129.2
-3.693611;40.402225;12;2004-10-01;277.9
-3.693611;40.402225;12;2004-11-01;199.3
-3.693611;40.402225;12;2004-12-01;148.2
-3.693611;40.402225;14;2004-01-01;7.200
-3.693611;40.402225;14;2004-02-01;9.200
-3.693611;40.402225;14;2004-03-01;26.60
-3.693611;40.402225;14;2004-04-01;44.73
-3.693611;40.402225;14;2004-05-01;17.79
-3.693611;40.402225;14;2004-06-01;20.17
-3.693611;40.402225;14;2004-07-01;35.82
-3.693611;40.402225;14;2004-08-01;30.28
-3.693611;40.402225;14;2004-09-01;29.42
-3.693611;40.402225;14;2004-10-01;20.16
-3.693611;40.402225;14;2004-11-01;10.16
-3.693611;40.402225;14;2004-12-01;14.97
-3.704170;40.447224;01;2004-01-01;29.67
-3.704170;40.447224;01;2004-02-01;27.96
-3.704170;40.447224;01;2004-03-01;20.81
-3.704170;40.447224;01;2004-04-01;11.35
-3.704170;40.447224;01;2004-05-01;9.890
-3.704170;40.447224;01;2004-06-01;11.68
-3.704170;40.447224;01;2004-07-01;9.580
-3.704170;40.447224;01;2004-08-01;10.47
-3.704170;40.447224;01;2004-09-01;8.760
-3.704170;40.447224;01;2004-10-01;13.69
-3.704170;40.447224;01;2004-11-01;21.74
-3.704170;40.447224;01;2004-12-01;14.68
-3.704170;40.447224;06;2004-01-01;0.820
-3.704170;40.447224;06;2004-02-01;1.010
-3.704170;40.447224;06;2004-03-01;0.740
-3.704170;40.447224;06;2004-04-01;0.420
-3.704170;40.447224;06;2004-05-01;0.570
-3.704170;40.447224;06;2004-06-01;0.640
-3.704170;40.447224;06;2004-07-01;0.540
-3.704170;40.447224;06;2004-08-01;0.380
-3.704170;40.447224;06;2004-09-01;0.390
-3.704170;40.447224;06;2004-10-01;0.780
-3.704170;40.447224;06;2004-11-01;0.920
-3.704170;40.447224;06;2004-12-01;0.780
-3.704170;40.447224;08;2004-01-01;40.91
-3.704170;40.447224;08;2004-02-01;46.31
-3.704170;40.447224;08;2004-03-01;35.30
-3.704170;40.447224;08;2004-04-01;25.49
-3.704170;40.447224;08;2004-05-01;58.22
-3.704170;40.447224;08;2004-06-01;66.25
-3.704170;40.447224;08;2004-07-01;69.54
-3.704170;40.447224;08;2004-08-01;40.11
-3.704170;40.447224;08;2004-09-01;55.77
-3.704170;40.447224;08;2004-10-01;116.1
-3.704170;40.447224;08;2004-11-01;92.29
-3.704170;40.447224;08;2004-12-01;81.02
-3.704170;40.447224;09;2004-06-01;27.61
-3.704170;40.447224;09;2004-07-01;30.21
-3.704170;40.447224;09;2004-08-01;15.97
-3.704170;40.447224;09;2004-09-01;28.66
-3.704170;40.447224;09;2004-10-01;34.89
-3.704170;40.447224;09;2004-11-01;35.02
-3.704170;40.447224;09;2004-12-01;18.24
-3.704170;40.447224;10;2004-06-01;41.56
-3.704170;40.447224;10;2004-07-01;72.74
-3.704170;40.447224;10;2004-08-01;24.39
-3.704170;40.447224;10;2004-09-01;58.06
-3.704170;40.447224;10;2004-10-01;64.18
-3.704170;40.447224;10;2004-11-01;55.66
-3.704170;40.447224;10;2004-12-01;33.06
-3.704170;40.447224;12;2004-01-01;126.2
-3.704170;40.447224;12;2004-02-01;158.7
-3.704170;40.447224;12;2004-03-01;94.38
-3.704170;40.447224;12;2004-04-01;48.31
-3.704170;40.447224;12;2004-05-01;92.82
-3.704170;40.447224;12;2004-06-01;116.2
-3.704170;40.447224;12;2004-07-01;106.6
-3.704170;40.447224;12;2004-08-01;55.47
-3.704170;40.447224;12;2004-09-01;80.92
-3.704170;40.447224;12;2004-10-01;199.8
-3.704170;40.447224;12;2004-11-01;214.4
-3.704170;40.447224;12;2004-12-01;181.9
-3.704170;40.447224;14;2004-01-01;20.96
-3.704170;40.447224;14;2004-02-01;7.590
-3.704170;40.447224;14;2004-03-01;39.90
-3.704170;40.447224;14;2004-04-01;63.80
-3.704170;40.447224;14;2004-05-01;30.37
-3.704170;40.447224;14;2004-06-01;43.52
-3.704170;40.447224;14;2004-07-01;67.10
-3.704170;40.447224;14;2004-08-01;62.68
-3.704170;40.447224;14;2004-09-01;44.58
-3.704170;40.447224;14;2004-10-01;28.71
-3.704170;40.447224;14;2004-11-01;12.08
-3.704170;40.447224;14;2004-12-01;16.78
-3.704170;40.447224;83;2004-01-01;7.590
-3.704170;40.447224;83;2004-02-01;12.36
-3.704170;40.447224;83;2004-03-01;5.050
-3.704170;40.447224;83;2004-04-01;7.620
-3.704170;40.447224;83;2004-05-01;9.480
-3.704170;40.447224;83;2004-06-01;26.52
-3.704170;40.447224;83;2004-07-01;29.25
-3.704170;40.447224;83;2004-08-01;25.07
-3.704170;40.447224;83;2004-09-01;23.65
-3.704170;40.447224;83;2004-10-01;25.01
-3.704170;40.447224;83;2004-11-01;10.85
-3.704170;40.447224;83;2004-12-01;6.290
-3.704170;40.447224;89;2004-01-01;00.00
-3.704170;40.447224;89;2004-02-01;00.00
-3.704170;40.447224;89;2004-03-01;00.00
-3.704170;40.447224;89;2004-04-01;4.000
-3.704170;40.447224;89;2004-05-01;9.500
-3.704170;40.447224;89;2004-06-01;00.00
-3.704170;40.447224;89;2004-07-01;00.00
-3.704170;40.447224;89;2004-08-01;00.00
-3.704170;40.447224;89;2004-09-01;1.500
-3.704170;40.447224;89;2004-10-01;00.00
-3.704170;40.447224;89;2004-11-01;00.00
-3.704170;40.447224;89;2004-12-01;0.500
-3.677222;40.451667;01;2004-01-01;25.88
-3.677222;40.451667;01;2004-02-01;20.03
-3.677222;40.451667;01;2004-03-01;21.16
-3.677222;40.451667;01;2004-04-01;11.61
-3.677222;40.451667;01;2004-05-01;7.520
-3.677222;40.451667;01;2004-06-01;7.270
-3.677222;40.451667;01;2004-07-01;8.070
-3.677222;40.451667;01;2004-08-01;7.610
-3.677222;40.451667;01;2004-09-01;9.210
-3.677222;40.451667;01;2004-10-01;10.81
-3.677222;40.451667;01;2004-11-01;21.17
-3.677222;40.451667;01;2004-12-01;17.16
-3.677222;40.451667;06;2004-01-01;0.610
-3.677222;40.451667;06;2004-02-01;0.350
-3.677222;40.451667;06;2004-03-01;0.580
-3.677222;40.451667;06;2004-04-01;0.320
-3.677222;40.451667;06;2004-05-01;0.230
-3.677222;40.451667;06;2004-06-01;0.140
-3.677222;40.451667;06;2004-07-01;0.270
-3.677222;40.451667;06;2004-08-01;0.250
-3.677222;40.451667;06;2004-09-01;0.380
-3.677222;40.451667;06;2004-10-01;0.720
-3.677222;40.451667;06;2004-11-01;0.970
-3.677222;40.451667;06;2004-12-01;0.870
-3.677222;40.451667;08;2004-01-01;56.96
-3.677222;40.451667;08;2004-02-01;48.57
-3.677222;40.451667;08;2004-03-01;68.08
-3.677222;40.451667;08;2004-04-01;48.28
-3.677222;40.451667;08;2004-05-01;43.61
-3.677222;40.451667;08;2004-06-01;37.44
-3.677222;40.451667;08;2004-07-01;62.92
-3.677222;40.451667;08;2004-08-01;54.93
-3.677222;40.451667;08;2004-09-01;59.27
-3.677222;40.451667;08;2004-10-01;87.16
-3.677222;40.451667;08;2004-11-01;52.26
-3.677222;40.451667;08;2004-12-01;60.42
-3.677222;40.451667;10;2004-01-01;21.64
-3.677222;40.451667;10;2004-02-01;20.80
-3.677222;40.451667;10;2004-03-01;21.31
-3.677222;40.451667;10;2004-04-01;15.35
-3.677222;40.451667;10;2004-05-01;14.97
-3.677222;40.451667;10;2004-06-01;27.18
-3.677222;40.451667;10;2004-07-01;39.27
-3.677222;40.451667;10;2004-08-01;45.97
-3.677222;40.451667;10;2004-09-01;54.79
-3.677222;40.451667;10;2004-10-01;54.01
-3.677222;40.451667;10;2004-11-01;30.99
-3.677222;40.451667;10;2004-12-01;21.11
-3.677222;40.451667;12;2004-01-01;125.3
-3.677222;40.451667;12;2004-02-01;96.70
-3.677222;40.451667;12;2004-03-01;119.0
-3.677222;40.451667;12;2004-04-01;66.45
-3.677222;40.451667;12;2004-05-01;60.41
-3.677222;40.451667;12;2004-06-01;54.52
-3.677222;40.451667;12;2004-07-01;85.86
-3.677222;40.451667;12;2004-08-01;75.95
-3.677222;40.451667;12;2004-09-01;103.0
-3.677222;40.451667;12;2004-10-01;134.2
-3.677222;40.451667;12;2004-11-01;102.8
-3.677222;40.451667;12;2004-12-01;138.0
-3.677222;40.451667;14;2004-01-01;15.47
-3.677222;40.451667;14;2004-02-01;8.480
-3.677222;40.451667;14;2004-03-01;42.95
-3.677222;40.451667;14;2004-04-01;54.63
-3.677222;40.451667;14;2004-05-01;32.16
-3.677222;40.451667;14;2004-06-01;50.07
-3.677222;40.451667;14;2004-07-01;59.21
-3.677222;40.451667;14;2004-08-01;47.68
-3.677222;40.451667;14;2004-09-01;36.39
-3.677222;40.451667;14;2004-10-01;29.50
-3.677222;40.451667;14;2004-11-01;12.43
-3.677222;40.451667;14;2004-12-01;17.83
-3.677222;40.451667;42;2004-01-01;1.470
-3.677222;40.451667;42;2004-02-01;1.570
-3.677222;40.451667;42;2004-03-01;1.540
-3.677222;40.451667;42;2004-04-01;1.500
-3.677222;40.451667;42;2004-05-01;1.420
-3.677222;40.451667;42;2004-06-01;1.410
-3.677222;40.451667;42;2004-07-01;1.530
-3.677222;40.451667;42;2004-08-01;1.390
-3.677222;40.451667;42;2004-09-01;1.360
-3.677222;40.451667;42;2004-10-01;1.520
-3.677222;40.451667;42;2004-11-01;1.650
-3.677222;40.451667;42;2004-12-01;1.490
-3.677222;40.451667;44;2004-01-01;0.170
-3.677222;40.451667;44;2004-02-01;0.140
-3.677222;40.451667;44;2004-03-01;0.260
-3.677222;40.451667;44;2004-04-01;0.180
-3.677222;40.451667;44;2004-05-01;0.020
-3.677222;40.451667;44;2004-06-01;0.030
-3.677222;40.451667;44;2004-07-01;0.160
-3.677222;40.451667;44;2004-08-01;0.240
-3.677222;40.451667;44;2004-09-01;0.390
-3.677222;40.451667;44;2004-10-01;0.150
-3.677222;40.451667;44;2004-11-01;0.160
-3.677222;40.451667;44;2004-12-01;0.150
-3.677222;40.451667;89;2004-01-01;00.00
-3.677222;40.451667;89;2004-02-01;00.00
-3.677222;40.451667;89;2004-03-01;00.00
-3.677222;40.451667;89;2004-04-01;5.000
-3.677222;40.451667;89;2004-05-01;9.500
-3.677222;40.451667;89;2004-06-01;00.00
-3.677222;40.451667;89;2004-07-01;00.00
-3.677222;40.451667;89;2004-08-01;00.00
-3.677222;40.451667;89;2004-09-01;00.00
-3.677222;40.451667;89;2004-10-01;00.00
-3.677222;40.451667;89;2004-11-01;00.00
-3.677222;40.451667;89;2004-12-01;2.000
-3.668611;40.428612;01;2004-01-01;30.56
-3.668611;40.428612;01;2004-02-01;25.15
-3.668611;40.428612;01;2004-03-01;26.34
-3.668611;40.428612;01;2004-04-01;15.58
-3.668611;40.428612;01;2004-05-01;7.920
-3.668611;40.428612;01;2004-06-01;5.670
-3.668611;40.428612;01;2004-07-01;7.500
-3.668611;40.428612;01;2004-08-01;8.710
-3.668611;40.428612;01;2004-09-01;9.260
-3.668611;40.428612;01;2004-10-01;12.19
-3.668611;40.428612;01;2004-11-01;25.61
-3.668611;40.428612;01;2004-12-01;13.35
-3.668611;40.428612;06;2004-01-01;0.840
-3.668611;40.428612;06;2004-02-01;0.700
-3.668611;40.428612;06;2004-03-01;0.650
-3.668611;40.428612;06;2004-04-01;0.930
-3.668611;40.428612;06;2004-05-01;0.460
-3.668611;40.428612;06;2004-06-01;0.160
-3.668611;40.428612;06;2004-07-01;0.390
-3.668611;40.428612;06;2004-08-01;0.500
-3.668611;40.428612;06;2004-09-01;0.430
-3.668611;40.428612;06;2004-10-01;0.830
-3.668611;40.428612;06;2004-11-01;1.210
-3.668611;40.428612;06;2004-12-01;0.830
-3.668611;40.428612;08;2004-01-01;67.10
-3.668611;40.428612;08;2004-02-01;58.69
-3.668611;40.428612;08;2004-03-01;61.55
-3.668611;40.428612;08;2004-04-01;80.02
-3.668611;40.428612;08;2004-05-01;42.12
-3.668611;40.428612;08;2004-06-01;30.56
-3.668611;40.428612;08;2004-07-01;57.07
-3.668611;40.428612;08;2004-08-01;60.30
-3.668611;40.428612;08;2004-09-01;70.86
-3.668611;40.428612;08;2004-10-01;99.67
-3.668611;40.428612;08;2004-11-01;101.0
-3.668611;40.428612;08;2004-12-01;60.30
-3.668611;40.428612;10;2004-01-01;20.21
-3.668611;40.428612;10;2004-02-01;21.75
-3.668611;40.428612;10;2004-03-01;16.76
-3.668611;40.428612;10;2004-04-01;18.35
-3.668611;40.428612;10;2004-05-01;18.98
-3.668611;40.428612;10;2004-06-01;35.36
-3.668611;40.428612;10;2004-07-01;40.35
-3.668611;40.428612;10;2004-08-01;44.93
-3.668611;40.428612;10;2004-09-01;38.93
-3.668611;40.428612;10;2004-10-01;61.09
-3.668611;40.428612;10;2004-11-01;39.72
-3.668611;40.428612;10;2004-12-01;20.85
-3.668611;40.428612;12;2004-01-01;145.8
-3.668611;40.428612;12;2004-02-01;109.9
-3.668611;40.428612;12;2004-03-01;95.56
-3.668611;40.428612;12;2004-04-01;144.7
-3.668611;40.428612;12;2004-05-01;56.97
-3.668611;40.428612;12;2004-06-01;36.69
-3.668611;40.428612;12;2004-07-01;73.66
-3.668611;40.428612;12;2004-08-01;92.11
-3.668611;40.428612;12;2004-09-01;125.9
-3.668611;40.428612;12;2004-10-01;160.8
-3.668611;40.428612;12;2004-11-01;248.7
-3.668611;40.428612;12;2004-12-01;163.0
-3.668611;40.428612;14;2004-01-01;21.08
-3.668611;40.428612;14;2004-02-01;8.040
-3.668611;40.428612;14;2004-03-01;44.93
-3.668611;40.428612;14;2004-04-01;32.66
-3.668611;40.428612;14;2004-05-01;30.77
-3.668611;40.428612;14;2004-06-01;52.11
-3.668611;40.428612;14;2004-07-01;63.40
-3.668611;40.428612;14;2004-08-01;35.50
-3.668611;40.428612;14;2004-09-01;26.29
-3.668611;40.428612;14;2004-10-01;19.32
-3.668611;40.428612;14;2004-11-01;7.460
-3.668611;40.428612;14;2004-12-01;12.46
-3.668611;40.428612;89;2004-01-01;00.00
-3.668611;40.428612;89;2004-02-01;00.00
-3.668611;40.428612;89;2004-03-01;00.00
-3.668611;40.428612;89;2004-04-01;4.000
-3.668611;40.428612;89;2004-05-01;7.500
-3.668611;40.428612;89;2004-06-01;00.00
-3.668611;40.428612;89;2004-07-01;00.00
-3.668611;40.428612;89;2004-08-01;00.00
-3.668611;40.428612;89;2004-09-01;00.00
-3.668611;40.428612;89;2004-10-01;00.00
-3.668611;40.428612;89;2004-11-01;00.00
-3.668611;40.428612;89;2004-12-01;0.500
-3.651389;40.388056;01;2004-01-01;12.74
-3.651389;40.388056;01;2004-02-01;9.960
-3.651389;40.388056;01;2004-03-01;14.12
-3.651389;40.388056;01;2004-04-01;4.270
-3.651389;40.388056;01;2004-05-01;4.180
-3.651389;40.388056;01;2004-06-01;4.640
-3.651389;40.388056;01;2004-07-01;5.050
-3.651389;40.388056;01;2004-08-01;4.820
-3.651389;40.388056;01;2004-09-01;5.790
-3.651389;40.388056;01;2004-10-01;8.980
-3.651389;40.388056;01;2004-11-01;10.12
-3.651389;40.388056;01;2004-12-01;7.970
-3.651389;40.388056;06;2004-01-01;0.870
-3.651389;40.388056;06;2004-02-01;0.500
-3.651389;40.388056;06;2004-03-01;0.580
-3.651389;40.388056;06;2004-04-01;0.230
-3.651389;40.388056;06;2004-05-01;0.140
-3.651389;40.388056;06;2004-06-01;0.120
-3.651389;40.388056;06;2004-07-01;0.220
-3.651389;40.388056;06;2004-08-01;0.230
-3.651389;40.388056;06;2004-09-01;0.350
-3.651389;40.388056;06;2004-10-01;0.680
-3.651389;40.388056;06;2004-11-01;0.850
-3.651389;40.388056;06;2004-12-01;0.670
-3.651389;40.388056;08;2004-01-01;65.23
-3.651389;40.388056;08;2004-02-01;63.11
-3.651389;40.388056;08;2004-03-01;64.33
-3.651389;40.388056;08;2004-04-01;35.99
-3.651389;40.388056;08;2004-05-01;36.40
-3.651389;40.388056;08;2004-06-01;30.05
-3.651389;40.388056;08;2004-07-01;44.06
-3.651389;40.388056;08;2004-08-01;38.14
-3.651389;40.388056;08;2004-09-01;43.29
-3.651389;40.388056;08;2004-10-01;67.47
-3.651389;40.388056;08;2004-11-01;64.00
-3.651389;40.388056;08;2004-12-01;53.62
-3.651389;40.388056;10;2004-01-01;23.08
-3.651389;40.388056;10;2004-02-01;23.12
-3.651389;40.388056;10;2004-03-01;19.95
-3.651389;40.388056;10;2004-04-01;7.760
-3.651389;40.388056;10;2004-05-01;11.66
-3.651389;40.388056;10;2004-06-01;31.88
-3.651389;40.388056;10;2004-07-01;39.42
-3.651389;40.388056;10;2004-08-01;45.15
-3.651389;40.388056;10;2004-09-01;42.96
-3.651389;40.388056;10;2004-10-01;49.21
-3.651389;40.388056;10;2004-11-01;28.25
-3.651389;40.388056;10;2004-12-01;23.37
-3.651389;40.388056;12;2004-01-01;129.1
-3.651389;40.388056;12;2004-02-01;123.6
-3.651389;40.388056;12;2004-03-01;114.9
-3.651389;40.388056;12;2004-04-01;44.31
-3.651389;40.388056;12;2004-05-01;43.41
-3.651389;40.388056;12;2004-06-01;37.35
-3.651389;40.388056;12;2004-07-01;52.33
-3.651389;40.388056;12;2004-08-01;47.53
-3.651389;40.388056;12;2004-09-01;55.80
-3.651389;40.388056;12;2004-10-01;99.74
-3.651389;40.388056;12;2004-11-01;149.7
-3.651389;40.388056;12;2004-12-01;97.25
-3.651389;40.388056;14;2004-01-01;22.93
-3.651389;40.388056;14;2004-02-01;10.74
-3.651389;40.388056;14;2004-03-01;44.10
-3.651389;40.388056;14;2004-04-01;64.16
-3.651389;40.388056;14;2004-05-01;37.02
-3.651389;40.388056;14;2004-06-01;59.60
-3.651389;40.388056;14;2004-07-01;76.49
-3.651389;40.388056;14;2004-08-01;56.23
-3.651389;40.388056;14;2004-09-01;43.46
-3.651389;40.388056;14;2004-10-01;34.84
-3.651389;40.388056;14;2004-11-01;15.95
-3.651389;40.388056;14;2004-12-01;16.85
-3.651389;40.388056;42;2004-01-01;1.740
-3.651389;40.388056;42;2004-02-01;1.600
-3.651389;40.388056;42;2004-03-01;1.640
-3.651389;40.388056;42;2004-04-01;1.380
-3.651389;40.388056;42;2004-05-01;1.480
-3.651389;40.388056;42;2004-06-01;1.370
-3.651389;40.388056;42;2004-07-01;00.00N00.00N0.830
-3.651389;40.388056;42;2004-08-01;1.540
-3.651389;40.388056;42;2004-09-01;1.430
-3.651389;40.388056;44;2004-01-01;0.620
-3.651389;40.388056;44;2004-02-01;0.300
-3.651389;40.388056;44;2004-03-01;0.280
-3.651389;40.388056;44;2004-04-01;0.100
-3.651389;40.388056;44;2004-05-01;0.050
-3.651389;40.388056;44;2004-06-01;0.010
-3.651389;40.388056;44;2004-07-01;00.00N00.00N0.600
-3.651389;40.388056;44;2004-08-01;0.480
